Unknown,0,Intruder,2026-03-05 21:28:16.913370
Unknown,0,Intruder,2026-03-05 21:28:26.632236
Unknown,0,Intruder,2026-03-05 21:28:34.333409
Unknown,0,Intruder,2026-03-07 18:29:16.260234
Unknown,0,Intruder,2026-03-07 18:34:20.366024
Unknown,0,Intruder,2026-03-07 18:34:26.907599
Unknown,0,Intruder,2026-03-07 18:34:32.408376
Unknown,0,Intruder,2026-03-07 18:34:38.994624
Unknown,0,Intruder,2026-03-07 18:34:58.231361
Unknown,0,Intruder,2026-03-07 18:39:44.929237
Unknown,0,Intruder,2026-03-07 18:42:46.852213
Unknown,0,Intruder,2026-03-07 18:56:49.199189
Unknown,0,Intruder,2026-03-07 22:00:47.083972
Unknown,0,Intruder,2026-03-07 22:01:06.850736
Unknown,0,Intruder,2026-03-07 22:08:04.142028
Unknown,0,Intruder,2026-03-07 22:13:35.628854
Unknown,0,Intruder,2026-03-07 22:14:09.236911
Unknown,0,Intruder,2026-03-07 22:24:35.024424
Unknown,0,Intruder,2026-03-07 22:25:00.542817
Rasagna,100.0,Access Granted,2026-03-09 09:43:49.610044
Rasagna,100.0,Access Granted,2026-03-09 10:53:41.241386
Unknown,0,Intruder,2026-03-09 10:55:08.112285
Rasagna,100.0,Access Granted,2026-03-09 11:05:00.595045
Rasagna,100.0,Access Granted,2026-03-09 11:05:18.060692
Rasagna,100.0,Access Granted,2026-03-09 11:06:07.146645
Rasagna,100.0,Access Granted,2026-03-09 11:10:52.543311
Rasagna,100.0,Access Granted,2026-03-09 11:11:03.437028
Rasagna,100.0,Access Granted,2026-03-09 11:11:28.495425
Rasagna,100.0,Access Granted,2026-03-09 13:40:39.674991
Unknown,0,Intruder,2026-03-09 13:41:31.260128
